id,project_id,ownername,reponame,merged_or_not,lifetime_minutes,mergetime_minutes,num_commits,src_churn,test_churn,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,num_commit_comments,num_issue_comments,num_comments,num_participants,sloc,team_size,perc_external_contribs,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,prev_pullreqs,requester_succ_rate,followers,churn_addition,churn_deletion,pr_comment_num,comment_num,perc_neg_emotion,perc_pos_emotion,perc_neu_emotion,part_num_issue,part_num_commit,part_num_pr,part_num_code,comment_conflict,hash_tag,at_tag,test_inclusion,description_length,bug_fix,ci_exists,ci_latency,ci_build_num,ci_test_passed,ci_failed_perc,ci_first_build_status,ci_last_build_status,language,fork_num,project_age,open_issue_num,pr_succ_rate,open_pr_num,first_response_time,pushed_delta,acc_commit_num,first_pr,account_creation_days,core_member,contrib_gender,contrib_country,contrib_affiliation,contrib_open,contrib_cons,contrib_extra,contrib_agree,contrib_neur,perc_contrib_neg_emo,perc_contrib_pos_emo,perc_contrib_neu_emo,contrib_first_emo,prior_review_num,inte_country,inte_affiliation,inte_open,inte_cons,inte_extra,inte_agree,inte_neur,perc_inte_neg_emo,perc_inte_pos_emo,perc_inte_neu_emo,inte_first_emo,contrib_follow_integrator,prior_interaction,social_strength,same_country,same_affiliation,open_diff,cons_diff,extra_diff,agree_diff,neur_diff,has_comments,has_participants,has_exchange,contrib_comment,inte_comment,reviewer_comment,other_comment,num_comments_con,num_code_comments,num_code_comments_con,integrator_availability,friday_effect,contrib_rate_author,reopen_or_not,first_close_minutes,reopen_num
2395807,1334,rails,rails,1,1197,1197,2,58,35,0,0,5,5,5,0,0,0,2,2,2,67417,77,0.100853,120,690.347,54.5201,162.853,37715,9,0.888889,120,91,2,0,2,0,0.5,0.5,2,0,0,0,0,0,1,1,85,"",1,1658,7,0,0.571429,failure,success,Ruby,14707,107,848,0.933754,944,1185,608,20,0,2835,1,male,united states,"",0.789862,0.626669,0.455589,0.63844,0.469937,0,0,1,neutral,153,united states,"",0.805743,0.609061,0.485835,0.647134,0.518142,0,1,0,positive,1,6,0.00833333,1,"",0.0158812,0.0176079,0.030246,0.00869394,0.0482047,1,1,1,1,1,1,0,1,0,0,26,0,0.000281551,0,1197,0
2397154,4068,jruby,jruby,1,280,280,4,212,12,1,0,4,5,5,0,0,0,0,2,2,120425,9,0.204955,6,769.808,70.1825,188.535,3171,3,1,9,202,22,2,2,0,0.5,0.5,0,0,2,2,0,1,1,1,72,"",1,3914,1,0,1,failure,failure,Ruby,873,105,766,0.943245,85,203,15,6,0,3171,0,male,ireland,amazon,0.805353,0.647592,0.453288,0.670281,0.489713,0,1,0,positive,289,united states,red hat,0.814236,0.630126,0.460252,0.678288,0.535881,0,0,1,neutral,0,10,0.0147059,0,0,0.00888289,0.0174664,0.00696493,0.0080071,0.0461677,1,1,1,1,1,1,0,1,2,1,21,1,0.000134968,0,280,0
2401879,71363,internetarchive,openlibrary,1,913,913,2,36,0,0,1,4,5,2,1,2,0,1,1,1,44087,9,0.160775,24,103.175,5.91957,16.7619,1131,102,0.980392,65,10,26,0,1,0,0,1,1,0,0,0,0,1,0,0,144,"",1,166,2,1,0,success,success,Python,326,120,410,0.985054,26,913,31873,197,0,3296,1,male,united states,wikimedia foundation,0.816553,0.625359,0.484789,0.660097,0.527773,0,0,0,"",565,united states,"",0.80913,0.664947,0.49168,0.700825,0.505029,0,0,1,neutral,0,616,0.269231,1,"",0.00742351,0.0395882,0.00689103,0.0407279,0.0227443,1,1,0,0,1,1,0,0,0,0,8,0,0.0441605,0,913,0
2402051,30731477,beetbox,beets,1,21,21,1,7,0,0,0,2,2,2,0,0,0,2,3,2,13379,7,0.693878,49,485.047,43.3779,83.3301,4825,2,1,2,3,4,1,3,0,0.5,0.5,1,0,1,1,0,0,0,0,385,"",1,"","","","","","",Python,1599,101,431,0.865878,81,21,186575,41,0,1968,0,male,united states,doximity,0.82904,0.591747,0.45883,0.63386,0.479522,0,0,1,neutral,278,united states,cornell university,0.827406,0.628282,0.50047,0.693518,0.475506,0,1,0,positive,0,49,0.0217391,1,0,0.00163342,0.0365357,0.0416399,0.0596586,0.00401647,1,1,1,1,1,1,0,1,1,1,9,0,0.0133594,0,21,0
2403302,10045,akka,akka,1,108,108,1,262,0,0,0,2,2,2,0,0,0,2,3,2,104985,23,0.108136,2,492.679,0,42.5389,9056,143,0.986014,132,131,131,1,3,"","","",2,0,1,1,0,0,0,0,22,"",1,"","","","","","",Scala,2636,110,930,0.970316,210,1,837,669,0,3130,1,male,netherlands,lightbend,0.819377,0.616103,0.442571,0.678571,0.463676,0,0,0,"",1415,japan,"",0.8082,0.629302,0.459026,0.709717,0.460553,0,1,0,positive,0,218,0.077551,0,"",0.0111772,0.0131986,0.0164555,0.0311462,0.00312266,1,1,0,0,1,1,1,0,1,0,7,0,0.0208392,0,108,0
2405310,5854,mozilla,kitsune,1,390,390,3,56,0,3,1,9,13,4,0,10,0,1,1,1,19905,5,0.0733333,15,414.955,30.9497,16.8122,482,34,0.970588,152,53,3,0,1,0,1,0,1,0,0,0,0,1,0,0,85,"",1,-515,1,1,0,success,success,Python,359,94,30,0.976768,43,390,48392,226,0,2503,1,male,greece,mozilla,0.795287,0.657313,0.496109,0.688042,0.478153,0,0,0,"",7,united states,mozilla,0.809424,0.646682,0.458404,0.66697,0.433674,0,1,0,positive,0,231,0.128205,0,1,0.0141371,0.0106303,0.0377053,0.0210712,0.0444787,1,1,1,1,1,1,0,0,0,0,14726,0,0.0274338,0,390,0
2405513,1334,rails,rails,1,1421,1421,2,4,18,0,0,3,3,3,0,0,0,3,8,4,68313,68,0.0967742,17,692.343,54.4264,163.018,39620,27,1,53,20,2,5,8,"","","",3,0,3,3,0,0,1,1,170,"",1,2659,2,1,0,success,success,Ruby,15492,111,923,0.932874,1001,0,5602,38,0,2480,1,male,ireland,intercom,0.821408,0.609996,0.464017,0.624894,0.482812,0,0,1,neutral,630,denmark,"",0.801955,0.629848,0.475906,0.675781,0.475391,0,0,1,neutral,0,73,0.0213707,0,"",0.019453,0.0198525,0.0118886,0.0508876,0.00742072,1,1,1,1,1,1,0,4,5,3,37,0,0.000516747,0,1421,0
2415319,1334,rails,rails,1,2349,2349,2,25,7,0,0,5,5,5,0,0,0,5,7,4,57672,67,0.0851996,0,692.714,57.4642,164.88,40370,755,0.969536,526,19,13,2,7,"","","",3,0,2,2,0,0,1,0,123,"",1,2012,1,1,0,success,success,Ruby,15921,113,943,0.933621,997,0,1044,1236,0,3392,1,"",japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0,1,neutral,239,united states,github,0.803683,0.639131,0.485269,0.66906,0.498217,0,0,1,neutral,0,551,0.0291758,0,"",0.00661169,0.0114153,0.0127065,0.0290786,0.0293089,1,1,1,1,1,1,1,3,2,1,621,0,0.0165077,0,2349,0
2415554,10045,akka,akka,1,18832,18832,2,346,88,0,0,11,11,7,0,0,0,7,14,3,100642,21,0.0851254,15,435.065,0,45.6531,7478,162,0.938272,95,374,60,7,14,"","","",3,0,2,2,0,1,0,0,9,"",1,"","","","","","",Scala,2059,98,761,0.966799,174,44,6883,445,0,2413,1,male,lithuania,lightbend,0.828144,0.635457,0.470446,0.63787,0.458179,0,0.333333,0.666667,neutral,1154,japan,"",0.8082,0.629302,0.459026,0.709717,0.460553,0.142857,0.285714,0.571429,positive,0,129,0.0737327,0,"",0.0199436,0.00615452,0.0114198,0.071847,0.00237482,1,1,1,1,1,1,1,3,7,1,7,0,0.0155225,0,18832,0
2417270,1953978,sbt,sbt,1,12485,12485,2,72,0,0,0,3,3,2,0,1,0,7,11,4,28417,4,0.0260586,2,168.072,2.72264,4.71339,3313,14,1,600,55,17,4,11,"","","",3,0,2,2,0,1,0,0,115,"",1,46821,2,0,1,failure,failure,Scala,581,95,709,0.960595,40,0,4782,23,0,2951,1,male,australia,lightbend,0.817559,0.608834,0.454579,0.625015,0.430061,1,0,0,negative,526,united states,lightbend,0.818364,0.601616,0.475528,0.633011,0.470277,0.2,0,0.8,neutral,0,7,0.148148,0,1,0.000805175,0.00721753,0.0209485,0.0079953,0.040216,1,1,1,1,1,1,1,1,4,0,30,0,0.0033372,0,12485,0
2417766,5854,mozilla,kitsune,1,8023,8023,4,106,1,0,0,8,8,7,0,0,0,4,5,2,20093,4,0.201923,0,405.761,29.8406,15.9998,493,12,1,18,86,21,1,5,0.2,0.2,0.6,2,0,1,1,0,1,1,0,39,"",1,829,4,1,0,success,success,Python,368,97,48,0.977197,42,3559,99047,23,0,2764,1,male,united states,mozilla,0.809424,0.646682,0.458404,0.66697,0.433674,0,0,1,neutral,122,greece,mozilla,0.795287,0.657313,0.496109,0.688042,0.478153,0.333333,0.333333,0.333333,neutral,0,69,0.1,0,1,0.0141371,0.0106303,0.0377053,0.0210712,0.0444787,1,1,1,1,1,1,0,2,1,0,16785,0,0.00273484,0,8023,0
2421755,71363,internetarchive,openlibrary,1,108,108,2,101,0,0,0,13,13,13,0,0,0,2,2,1,44168,9,0.169643,11,101.765,5.77564,16.5135,1105,12,1,202,49,52,0,2,0,0,1,1,0,0,0,0,1,0,0,62,"",1,231,2,1,0,success,success,Python,318,120,399,0.983847,27,108,29326,30,0,2074,1,"",switzerland,"",0.825164,0.642336,0.480377,0.62028,0.525535,0,0,0,"",510,united states,"",0.80913,0.664947,0.49168,0.700825,0.505029,0,0,1,neutral,0,55,0.192308,0,"",0.0160344,0.0226113,0.0113025,0.0805447,0.0205061,1,1,1,1,1,1,1,0,0,0,2,1,0.00688547,0,108,0
2422108,1334,rails,rails,1,10,10,1,6,0,0,0,3,3,3,0,0,0,2,2,2,69541,70,0.0903928,21,690.816,53.9841,162.433,40083,72,1,207,3,3,0,2,"","","",2,0,0,0,0,0,0,0,31,"",0,"","","","","","",Ruby,15764,112,924,0.93347,997,0,1416,57,0,666,1,"",japan,"",0.812249,0.659309,0.51444,0.742879,0.501143,0,0,0,"",176,united states,heroku,0.818523,0.629231,0.495964,0.661223,0.49865,0,1,0,positive,1,86,0.00804094,0,"",0.00627486,0.0300785,0.0184768,0.0816561,0.00249315,1,1,0,0,1,1,0,0,0,0,44,1,0.000765101,0,10,0
2423942,30838963,ruby,spec,1,3803,3803,2,9,0,0,0,1,1,1,0,0,0,2,4,2,151819,3,0.541063,0,1.2105,0.0131576,0.0131576,107,5,1,21,8,1,2,4,0.25,0,0.75,2,0,2,2,0,0,1,1,13,"",1,"","","","","","",Ruby,282,104,7,0.985816,13,2334,2735,13,0,2372,0,male,ukraine,"",0.811907,0.622417,0.458905,0.654467,0.567052,0,0,1,neutral,219,austria,"",0.829941,0.618625,0.465409,0.668803,0.471388,0.5,0,0.5,negative,0,16,0.0833333,0,"",0.0180339,0.00379169,0.00650416,0.0143362,0.095664,1,1,1,1,1,1,0,2,2,1,5,0,0.00697799,0,3803,0
2427295,1334,rails,rails,1,929,929,2,13,30,0,0,3,3,3,0,0,0,0,3,3,68097,65,0.1071,59,691.079,54.4333,162.864,39240,656,0.966463,523,43,0,3,3,0,0,1,0,0,3,3,0,1,0,0,85,"",1,32557,1,1,0,success,success,Ruby,15293,110,922,0.932665,994,539,4406,951,0,3310,1,"",japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0,1,neutral,583,denmark,"",0.801955,0.629848,0.475906,0.675781,0.475391,0,0,1,neutral,0,318,0.0178174,0,"",0.00833904,0.00213272,0.00334289,0.0357993,0.00648323,1,1,1,1,1,1,1,1,3,1,1,0,0.0130295,0,929,0
2427526,84981761,gaphor,gaphor,1,7646,7646,19,6123,1830,22,22,113,157,157,0,2,0,0,5,2,14549,3,0,256,260.045,15.6647,68.05,46,26,0.923077,65,3774,4179,5,5,0,0.2,0.8,0,0,2,2,0,1,1,1,157,"",0,"","","","","","",Python,12,118,12,0.95,3,215,136896,428,0,3615,1,male,netherlands,"",0.826863,0.623441,0.467796,0.62049,0.491144,0,0,1,neutral,47,united states,"",0.796594,0.657807,0.482032,0.683249,0.469303,0,0.333333,0.666667,neutral,0,416,0.666667,0,"",0.0302684,0.034366,0.0142358,0.0627589,0.0218411,1,1,1,1,1,1,0,2,5,2,437,0,0.477679,0,7646,0
2428901,252,rstudio,rstudio,1,1066,1066,1,8,0,0,0,2,2,2,0,0,0,2,2,2,218138,9,0.00897436,20,12.4274,0,1.7747,2377,338,0.991124,215,8,0,0,2,0,0,1,2,0,0,0,0,0,1,0,240,"",0,"","","","","","",Java,609,93,803,0.985178,34,213,15409,2060,0,2067,1,male,united states,rstudio,0.813941,0.627452,0.474866,0.658052,0.549275,0,0,0,"",875,united states,rstudio,0.815452,0.634651,0.468271,0.655631,0.477012,0,0,1,neutral,1,59,0.263158,1,1,0.0015111,0.00719933,0.00659537,0.00242151,0.0722629,1,1,0,0,1,1,0,0,0,0,2,1,0.0978436,0,1066,0
2430217,10045,akka,akka,1,1231,1231,1,6,0,0,0,2,2,2,0,0,0,2,2,2,100283,20,0.0913758,0,434.184,0,45.8146,7364,12,1,126,4,2,0,2,"","","",2,0,0,0,0,1,0,0,29,"",1,"","","","","","",Scala,2009,97,768,0.966415,176,48,924,34,0,2755,1,male,netherlands,lightbend,0.819377,0.616103,0.442571,0.678571,0.463676,0,0,0,"",134,lithuania,lightbend,0.828144,0.635457,0.470446,0.63787,0.458179,0,0,1,neutral,0,49,0.0277778,0,1,0.00876643,0.0193531,0.0278753,0.0407008,0.00549748,1,1,0,0,1,1,1,0,0,0,74,0,0.0012004,0,1231,0
2435414,62688,indico,indico,1,27367,27367,4,42,48,0,0,8,8,8,0,0,0,3,3,3,51453,7,0.0058651,55,79.9971,6.11511,18.5957,735,84,0.988095,11,49,41,0,3,0.333333,0.333333,0.333333,3,0,0,0,0,1,1,1,17,"",1,1127290,5,0,0.6,failure,success,Python,187,92,551,0.960067,58,21623,7797,628,0,1667,1,male,switzerland,cern,0.813772,0.602665,0.459722,0.666169,0.533559,0,1,0,positive,781,switzerland,cern,0.814214,0.592459,0.464465,0.629336,0.48195,0,0,1,neutral,0,143,0.272727,1,1,0.000442223,0.0102055,0.00474284,0.036833,0.0516084,1,1,1,1,1,1,0,1,0,0,17,0,0.0296646,0,27367,0
2442880,1334,rails,rails,1,42,42,2,26,0,0,0,1,1,1,0,0,0,1,3,3,67899,64,0.0979143,8,690.544,54.4496,162.879,38768,1,1,12,26,0,2,3,"","","",1,0,2,2,0,0,0,0,45,"",0,"","","","","","",Ruby,15012,109,914,0.932552,1006,0,3533,6,0,1055,1,male,poland,"","","","","","",0,1,0,positive,45,japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0,1,neutral,0,7,0.00224215,0,"","","","","","",1,1,1,1,1,1,0,1,2,1,186,0,0.0000829692,0,42,0
2448893,1334,rails,rails,1,53,53,1,0,14,0,0,1,1,1,0,0,0,1,1,1,80781,69,0.0873846,0,691.966,52.8929,159.533,47523,199,0.984925,36,2,12,0,1,1,0,0,1,0,0,0,0,1,0,0,129,"",1,1996,1,1,0,success,success,Ruby,19346,130,1230,0.929709,1028,53,43293,230,0,3609,1,male,japan,"",0.815245,0.644309,0.513783,0.659351,0.493804,0,0,0,"",956,japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,1,0,0,negative,0,73,0.00260756,1,"",0.00495113,0.0165927,0.0412198,0.0193696,0.0248962,1,1,0,0,1,1,0,0,0,0,105,0,0.00276535,0,53,0
2450735,10045,akka,akka,1,1356,1356,2,0,91,0,0,1,1,1,0,0,0,8,8,3,92450,18,0.0861423,5,488.749,0,46.1259,7588,27,1,1014,68,23,0,8,"","","",3,0,0,0,0,1,0,0,44,"",1,"","","","","","",Scala,2091,99,792,0.966775,173,46,2790,72,0,1733,1,"",china,"",0.820943,0.640484,0.448247,0.640611,0.51637,0,0,1,neutral,1160,japan,"",0.8082,0.629302,0.459026,0.709717,0.460553,0,0,1,neutral,0,21,0.0275229,0,"",0.0127433,0.0111818,0.0107792,0.0691064,0.0558167,1,1,1,1,1,1,1,3,0,0,46,0,0.00249213,0,1356,0
2452423,31723,scipy,scipy,1,24681,24681,6,371,162,0,0,3,3,3,0,0,0,7,15,4,77872,24,0.200675,24,432.581,33.0883,82.5203,5802,11,0.909091,1,470,63,8,15,0,0.2,0.8,3,0,3,3,0,1,1,1,171,"",1,1752,8,0,0.25,failure,success,Python,2901,95,1504,0.944444,299,5290,29185,62,0,1125,1,female,australia,"",0.816299,0.621582,0.453085,0.629119,0.556462,0,0.166667,0.833333,positive,1316,new zealand,"",0.809818,0.626611,0.489438,0.676578,0.469803,0,0.5,0.5,neutral,0,69,0.0358744,0,"",0.00648105,0.00502869,0.0363525,0.0474587,0.0866583,1,1,1,1,1,1,0,6,8,2,32,0,0.00315137,0,24681,0
2456039,54802,openstreetmap,openstreetmap-website,1,43327,43327,5,62,0,0,0,2,2,1,0,1,0,9,9,4,12549,6,0.177215,21,580.006,30.0211,196.158,780,15,0.866667,5,43,19,0,9,0.111111,0.111111,0.777778,4,0,0,0,0,0,0,0,50,"",1,412,6,0,0.5,failure,failure,Ruby,434,94,321,0.941935,47,177,156998,17,0,1754,1,male,united kingdom,"",0.817429,0.565507,0.459009,0.616511,0.533132,0.333333,0,0.666667,negative,494,united kingdom,"",0.817141,0.599527,0.454524,0.635891,0.498762,0,0,1,neutral,0,36,0.0606061,1,"",0.000287101,0.0340201,0.00448527,0.0193795,0.0343695,1,1,1,1,1,1,1,3,0,0,56,0,0.00212394,0,43327,0
2460896,847,puppetlabs,puppet,1,4388,4388,2,220,357,0,0,29,29,29,0,0,0,4,14,4,114551,28,0.0231608,58,580.768,56.8694,96.988,5759,401,0.987531,46,74,503,10,14,0.0714286,0.0714286,0.857143,2,0,3,3,0,0,1,1,33,"",1,367,4,1,0,success,success,Ruby,2174,92,0,0.970894,185,183,176,1629,0,2604,1,male,united states,puppetlabs,0.800057,0.616456,0.460409,0.611459,0.488757,0,0,1,neutral,135,united states,puppet,0.812614,0.611833,0.467177,0.634289,0.484044,0.166667,0,0.833333,neutral,0,218,0.110345,1,0,0.0125575,0.004623,0.00676793,0.0228304,0.00471322,1,1,1,1,1,1,1,5,10,2,1,0,0.0554534,0,4388,0
2462813,847,puppetlabs,puppet,1,2483,2483,2,49,0,0,0,2,2,1,1,0,0,7,7,4,108314,43,0.0122117,0,577.75,56.6826,95.9238,5875,24,0.958333,0,39,10,0,7,0.142857,0.142857,0.714286,4,0,0,0,0,0,1,0,35,"",1,1247,3,0,0.333333,failure,success,Ruby,2224,95,0,0.971326,197,544,13530,92,0,476,1,female,united states,"",0.822592,0.654201,0.488339,0.651026,0.486616,0,0.5,0.5,neutral,42,united states,"",0.815551,0.621237,0.458347,0.671858,0.50057,0.333333,0,0.666667,neutral,0,53,0.04,1,"",0.00704054,0.032964,0.0299923,0.020832,0.0139545,1,1,1,1,1,1,1,2,0,0,54,0,0.00304939,0,2483,0
2463448,71363,internetarchive,openlibrary,1,76763,76763,5,0,0,0,0,2,2,0,0,1,0,5,5,3,44179,9,0.179707,18,102.162,5.87327,16.624,1226,77,1,202,0,0,0,5,0,0,1,3,0,0,0,1,1,0,0,78,"",1,169,6,1,0,success,success,Python,342,121,421,0.987135,22,1041,1193,98,0,2130,1,"",switzerland,"",0.825164,0.642336,0.480377,0.62028,0.525535,0,0,1,neutral,734,united states,"",0.80913,0.664947,0.49168,0.700825,0.505029,0,0,1,neutral,0,175,0.296296,0,"",0.0160344,0.0226113,0.0113025,0.0805447,0.0205061,1,1,1,1,1,1,0,2,0,0,16,1,0.0208289,0,76763,0
2464495,71363,internetarchive,openlibrary,1,6658,6658,3,0,0,0,0,6,6,0,12,1,0,1,1,1,43952,8,0.180258,98,102.031,5.80231,16.5897,928,75,0.973333,65,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,34,"",1,229,4,0,0.75,failure,success,Python,286,119,394,0.982759,28,6718,5399,167,0,3275,1,male,united states,wikimedia foundation,0.816553,0.625359,0.484789,0.660097,0.527773,0,0,0,"",497,united states,"",0.80913,0.664947,0.49168,0.700825,0.505029,0,1,0,positive,0,476,0.24,1,"",0.00742351,0.0395882,0.00689103,0.0407279,0.0227443,1,1,0,0,1,1,0,0,0,0,15,0,0.0391376,0,6658,0
2468333,48212908,pandas-dev,pandas,1,6431,6431,2,22,27,0,0,4,4,3,0,0,0,2,7,3,69060,50,0.322998,60,653.777,42.3228,132.237,12324,14,0.857143,0,35,14,5,7,0,0,1,1,0,2,2,0,1,1,1,28,"",1,3574,2,1,0,success,success,Python,5712,102,2661,0.980501,214,468,32677,97,0,1275,1,male,hong kong,"",0.814151,0.650871,0.465859,0.601596,0.556719,0,0,1,neutral,21,united states,"",0.832482,0.608074,0.464037,0.643092,0.513081,0,0,1,neutral,0,68,0.0124069,0,"",0.0183318,0.0427973,0.00182157,0.0414962,0.0436377,1,1,1,1,1,1,0,1,5,1,96,0,0.00490469,0,6431,0
2470289,847,puppetlabs,puppet,1,8758,8758,3,133,198,0,0,4,4,4,0,0,0,5,81,5,108796,39,0.0154083,6,577.35,56.7374,96.3856,5867,2,1,52,274,57,76,81,0.0246914,0.0493827,0.925926,3,0,4,4,0,0,1,1,60,"",1,1807,35,0,0.657143,success,success,Ruby,2222,95,0,0.971338,200,96,36876,11,0,1756,1,female,united states,puppet,0.806318,0.598497,0.434772,0.64964,0.473283,0.0952381,0.190476,0.714286,neutral,230,united states,puppetlabs,0.805854,0.606348,0.443707,0.639851,0.486353,0,0,1,neutral,0,9,0,1,0,0.000463839,0.0078506,0.00893481,0.00978879,0.0130695,1,1,1,1,1,1,1,21,76,19,6,0,0.000366093,0,8758,0
2471612,30838963,ruby,spec,1,876,876,6,101,0,1,0,2,3,2,0,0,0,1,9,2,151598,3,0.491713,0,1.21227,0.0131768,0.0131768,107,4,1,86,69,32,8,9,0,0.222222,0.777778,1,0,2,2,0,1,0,0,50,"",1,"","","","","","",Ruby,280,104,7,0.985348,11,558,37526,15,0,3289,0,male,united states,github,0.819924,0.673756,0.474349,0.691972,0.554168,0,0.333333,0.666667,neutral,210,austria,"",0.829941,0.618625,0.465409,0.668803,0.471388,0,0.166667,0.833333,neutral,0,21,0.0416667,0,"",0.0100176,0.0551305,0.00893977,0.0231684,0.0827804,1,1,1,1,1,1,0,3,8,2,10,0,0.00819224,0,876,0
2474655,569165,ccnmtl,mediathread,1,1656,1656,1,16,0,0,0,1,1,1,0,0,0,1,2,2,83023,5,0.443609,0,120.696,0.0211822,0,69,447,0.986577,96,13,3,1,2,0,0,1,1,0,1,1,0,0,0,0,18,"",1,"","","","","","",JavaScript,29,106,3,0.980088,31,1656,254345,1439,0,3558,1,male,united states,columbia university,0.816441,0.600428,0.447083,0.650515,0.499693,0,0,1,neutral,753,united states,"",0.823421,0.631175,0.492764,0.630741,0.494012,0,0,1,neutral,0,10,0.0285714,1,"",0.00697998,0.0307474,0.045681,0.0197742,0.00568056,1,1,1,1,1,1,0,1,1,1,25,0,0.254285,0,1656,0
2477112,1334,rails,rails,1,807,807,2,18,24,0,0,3,3,3,0,0,0,2,4,3,77590,72,0.121116,36,693.485,53.6115,160.439,45854,132,0.992424,181,36,6,2,4,"","","",2,0,1,1,0,0,1,1,39,"",1,2085,3,1,0,success,success,Ruby,18513,126,1129,0.93237,989,0,28330,388,0,2684,1,male,norway,"",0.801267,0.670649,0.495322,0.729373,0.514213,0,1,0,positive,494,united states,"",0.809185,0.609531,0.494264,0.636227,0.49971,0,0,1,neutral,0,15,0.00403226,0,"",0.00791792,0.0611173,0.00105774,0.0931469,0.0145029,1,1,1,1,1,1,0,1,2,0,85,0,0.00479687,0,807,0
2478693,1334,rails,rails,1,4489,4489,2,0,1070,1,0,2,3,3,0,0,0,3,3,2,67917,66,0.0974275,2,690.628,54.5023,162.942,38741,602,0.9701,520,368,702,0,3,0,0,1,2,0,0,0,0,0,0,0,14,"",1,1584,2,1,0,success,success,Ruby,14987,109,898,0.93274,988,4413,22901,871,0,3273,1,"",japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0,1,neutral,514,australia,"",0.821273,0.581308,0.456056,0.651543,0.510016,0,0,1,neutral,0,316,0.0201945,0,"",0.0109787,0.0464073,0.0165068,0.0115609,0.0411086,1,1,1,1,1,1,0,1,0,0,103,0,0.0120537,0,4489,0
2485365,90825,miekg,dns,1,282,282,1,39,2,0,1,2,3,3,0,0,0,2,2,2,109000,3,0.75,0,429.979,0,25.7921,2891,31,0.870968,45,0,41,0,2,"","","",2,0,0,0,0,0,1,0,85,"",1,"","","","","","",Go,523,97,37,0.97032,17,6,1195,54,0,3066,0,male,australia,"",0.780304,0.627807,0.443285,0.662578,0.420816,0,0,0,"",379,united kingdom,"",0.795673,0.611389,0.472381,0.638599,0.490312,0,0,1,neutral,1,41,0.25,0,"",0.0153692,0.0164176,0.0290957,0.023979,0.0694964,1,1,0,0,1,1,1,0,0,0,221,0,0.0226605,0,282,0
2485868,847,puppetlabs,puppet,1,203,203,2,6,48,0,0,2,2,2,0,0,0,3,3,2,117475,33,0.0422794,4,580.318,56.6138,96.8012,6023,35,0.971429,0,40,14,0,3,0,0,1,2,0,0,0,0,0,0,0,28,"",1,1834,2,0,0.5,failure,success,Ruby,2277,99,0,0.971242,178,44,148726,124,0,597,1,female,united states,"",0.822592,0.654201,0.488339,0.651026,0.486616,0,0,1,neutral,865,united states,puppetlabs,0.800057,0.616456,0.460409,0.611459,0.488757,0,0,1,neutral,0,36,0.0196078,1,"",0.0225348,0.037745,0.0279297,0.0395668,0.00214149,1,1,1,1,1,1,0,1,0,0,20,1,0.00399317,0,203,0
2487367,59581287,kiegroup,jbpm,1,497,497,1,0,275,2,0,2,4,3,0,1,0,3,3,2,140719,15,0.264151,0,442.078,17.4134,65.8949,253,169,0.988166,143,274,1,0,3,0,0.333333,0.666667,2,0,0,0,0,0,0,1,26,"",1,"","","","","","",Java,197,94,0,0.982456,19,497,76321,255,0,2572,1,male,poland,"",0.806417,0.648977,0.473484,0.660599,0.476306,0,0,1,neutral,16,czech republic,red hat,0.815467,0.620698,0.484598,0.62806,0.510796,0,1,0,positive,0,156,0.34375,0,"",0.00905028,0.0282784,0.0111134,0.0325396,0.0344892,1,1,1,1,1,1,0,2,0,0,162,0,0.344595,0,497,0
2487497,1334,rails,rails,1,87,87,2,24,16,0,0,2,2,2,0,0,0,0,6,2,61016,73,0.137077,4,691.472,56.6834,164.215,30169,131,1,389,22,18,6,6,0.333333,0,0.666667,0,0,2,2,0,1,0,0,32,"",1,1369,2,1,0,success,success,Ruby,12450,92,665,0.932003,668,22,21509,237,0,2810,1,male,japan,cookpad,0.80247,0.652602,0.471129,0.701158,0.486512,0.333333,0,0.666667,negative,192,denmark,"",0.801955,0.629848,0.475906,0.675781,0.475391,0.333333,0,0.666667,neutral,0,14,0.00863558,0,"",0.000515088,0.0227535,0.00477617,0.0253765,0.0111205,1,1,1,1,1,1,0,3,6,3,71,0,0.00386648,0,87,0
2492593,71363,internetarchive,openlibrary,1,942,942,5,2,0,0,0,4,4,1,0,2,0,0,2,1,43821,5,0.277439,19,102.305,5.81788,16.6342,441,63,1,4,1,1,2,2,0,0.5,0.5,0,0,1,1,0,0,1,0,158,"",1,176,1,1,0,success,success,Python,180,118,361,0.983122,14,226,52739,343,0,2626,1,male,new zealand,"",0.837203,0.626467,0.470206,0.64297,0.477919,0,0,0,"",351,united states,"",0.80913,0.664947,0.49168,0.700825,0.505029,0,0.5,0.5,neutral,0,151,0.136364,0,"",0.0280732,0.0384799,0.0214741,0.0578549,0.0271095,1,1,0,0,1,1,0,0,2,0,35,0,0.0913692,0,942,0
